Id,Expected,Rooms,SqrMeters,Floor,Location,Centre,Description
3444,690000,5,138,1,Poznań Stare Miasto ul. Św. Rocha Serafitek,1,POLECAM! Duży apartament w ścisłym centrum Poznania. Pełna własność z KW. Idealne na działalność (gabinet biuro kancelaria spa salon urody przedszkole szkoła etc.) Doskonałe położenie w pobliżu węzłów komunikacyjnych uczelni sklepów ...
827,206063,2,34.06,4,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
64,225000,2,45,3,Poznań Grunwald,0,Polecam mieszkanie na sprzedaż: Lokalizacja Mieszkanie zlokalizowane jest w cichej i spokojnej okolicy w pobliżu dzielnicy domków jednorodzinnych. W najbliższym otoczeniu znajdują się wszelkie udogodnienia: szkoła przedszkole sklepy park ...
167,155000,1,53,1,Poznań ul. Czerwonak/Owińska Mdm,0,Kawalerka + Pracownia + możliwości w Owińskach gm. Czerwonak pod Poznaniem Nr ogłoszenia w biurze 15/MK/26 Urokliwe miejsce przy rzece Warta ok. 20min od Poznania (Owińska gm. Czerwonak) zachwyca spokojem i bliskością natury. Nieruchomość...
4372,213500,2,41.01,4,Poznań ul. Młyńska,1,Polecam na sprzedaż mieszkanie poddaszowe z klimatem w zrewitalizowanej reprezentacyjnej kamienicy w ścisłym centrum Poznania - ulica Młyńska! Na powierzchnię mieszkania (41 01 mkw.) składają się: pokój z aneksem kuchennym 19 97 mkw. ...
236,309000,3,59,4,Poznań Nowe Miasto,0,Polecamy na sprzedaż mieszkanie które w 2008 roku przeszło generalny remont. Drzwi wewnętrzne oraz okna są nowe. Budynek jest 4-piętrowy bez windy z ocieploną elewacją. Mieszkanie jest bardzo jasne z dużym balkonem całkowicie umeblowane z...
1586,293999,2,60,1,Poznań Stare Miasto ul. Kantaka,1,Rozkładowe przestronne mieszkanie na wysokim parterze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje okna wychodzące na południe zachód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi - panele...
2095,325000,4,74,2,Poznań Piątkowo Winogrady Winiary ul. Os. Bolesława Chrobrego,1,| Sprzedaż lub zamiana na mieszkanie 2 pokojowe na Piątkowie lub Winogradach. Mieszkanie położone na II piętrze w niskim 4 piętrowym blok. Nieprzejściowy układ pomieszczeń. czynsz 615zł Korzystna lokalizacja budynku- ciche mieszkanie osiedle...
2222,181154,2,45.3,2,Poznań ul. Długa,1,Mieszkanie w programie MDM!!! Na sprzedaż klimatyczne mieszkanie o powierzchni 45 30m2 w samym centrum Poznania przy ulicy Długiej. Mieszkanie na 2 piętrze. Standard deweloperski ogrzewanie gazowe. Budynek wyposażony jest w instalacje...
986,575000,3,64.3,4,Poznań Nowe Miasto ul. Katowicka,0,Takie mieszkanie w takim miejscu zdarza się tylko raz kiedyś... Lokalizacja znana nowoczesne osiedla przy ul. Katowickiej jednak to miejsce jest wyjątkowe. Estetyczne budynki(Ataner) wtopione w okazałej kolorowej zieleni zamkniętego ...
1183,155000,1,31,2,Poznań Grunwald/Łazarz ul. Mottego,0,Polecam na sprzedaż 1-pokojowe mieszkanie o powierzchni 31mkw na Łazarzu. Mieszkanie znajduje się na drugim piętrze w trzykondygnacyjnej kamienicy. Mieszkanie składa się z salonu o powierzchni 20 mkw łazienki kuchni otwartej na przedpokój. W...
4253,206000,2,38,2,Poznań Rataje Śródka Zawady Łazarz Wilda ul. Piastowskie - Okazja!!!,1,OFERTA ZAREZERWOWANA!!! BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 2 pokojowe położone na Rataje ( os. Piastowskie ). Na 38 m2 składają się dwa...
354,285000,3,48,2,Poznań Winogrady Winiary Piatkowo Sołacz ul. Przyjaźni,0,Polecam na sprzedaż bardzo ładne mieszkanie 3 pokojowe na osiedlu os. Przyjaźni na poznańskich Winogradach. Lokal położony w niskim bloku na drugim piętrze w niskim bloku. Na powierzchnię mieszkania 48m2 składają się: 3 pokoje o pow. 15m2;...
2031,270000,3,36,1,Poznań ul. Strzałowa,1,Na sprzedaż mieszkanie dwupokojowe położone w 100% zrewitalizowanej kamienicy przy ul. Strzałowej. Doskonała lokalizacja ścisłe centrum Poznania: niecałe 10 min spacerem do Starego Rynku 2 min spacerem do Starego Browaru 15 min spacerem na...
1316,265000,2,50,1,Poznań Os. Kopernika ul. Keplera,0,Polecam mieszkanie zlokalizowane przy ul. Keplera o powierzchni 50 mkw. Mieszkanie niezwykle przestronne i słoneczne 2 pokojowe (salon z wyjściem na loggie sypialnia) kuchnia łazienka. Balkon od strony południowej. Łazienka wyremontowana w tym...
316,150000,1,29,1,Poznań Jeżyce ul. Jana Henryka Dąbrowskiego 71,0,Na sprzedaż jednopokojowe mieszkanie o powierzchni 28 84 m2 położone na pierwszym piętrze w kamienicy w centrum Poznania przy ul.Jana Henryka Dąbrowskiego. Składa się ono z korytarza łazienki oraz salonu z aneksem kuchennym . Mieszkanie...
871,235000,2,49,3,Poznań Jezyce Ogrody ul. Przybyszewskiego,1,POLECAM NA SPZREDAŻ Mieszkanie położone wschód - zachód . 2 pokoje 21 m2 i 14 m2 osobna kuchnia łazienka z WC korytarz. Niezależne wejście do każdego pomieszczenia. Cena: 235 000 zł do negocjacji !!! ZAPEWNIAMY BEZPŁATNĄ POMOC W...
1270,255824,2,43.36,1,Poznań Grunwald ul. Barwicka 14,0,Mieszkanie 43 36m2 I piętro 2 pokoje. Inwestycja zakończona w 2014r nowoczesna architektura (drewno metal duże przeszklenia). Zachodnia część Poznania na Osiedlu Bajkowym. Stan deweloperski; salon z aneksem kuchennym (kuchnia wyraźnie...
3383,488000,3,122,4,Poznań ul. Mielżyńskiego,1,Polecam mieszkanie o powierzchni 122 m2 położone w kamienicy przy ul. Mielżyńskiego vis a vis Okrąglaka. Budynek poddany rewitalizacji (nowa elewacja nowy dach) klatka schodowa w dobrym stanie. Mieszkanie do remontu. Wszystkie pokoje...
2644,279000,2,50,1,Poznań ul. Garbary,1,Mieszkanie dwupokojowe o pow. 49 80 m2 położone na I piętrze w oficynie kamienicy przy ul. Garbary nieopodal Placu Bernardyńskiego. Na powierzchnię całkowitą składają się: przechodni pokój dzienny o pow. 18 m2 połączony z aneksem kuchennym o...
99,220000,2,43.7,2,Poznań Nowe Miasto Rataje,0,Na sprzedaż do remontu dwupokojowe mieszkanie na osiedlu Piastowskim! Budynek z 1969 roku. Mieszkanie o powierzchni 43 7m2 składające się z: - przedpokoju 6 0 m2 - łazienki 2 9 m2 - kuchni 4 5 m2 - pokoju 16 0 m2 - pokoju 14 3 m2 Do...
136,350000,2,56.6,1,Poznań Grunwald,0,| NA SPRZEDAŻ dwupokojowe mieszkanie o powierzchni 68 m2 znajdujące się na parterze odrestaurowanej kamienicy położonej przy ul. Głogowskiej przy Palacza w Poznaniu. Mieszkanie bardzo ciepłe przytulne oraz - co jest wielkim atutem - ciche ...
1170,179000,1,33.8,3,Poznań ul. Głogowska,0,KAMIENICA PO REWITALIZACJI OKAZJA!!! Super inwestycja. Mieszkanie znajduje się w kamienicy z 1910r. na 3 piętrze. Mieszkanie jest jednopoziomowe ilość pokoi 1 aneks kuchenny łazienka. Miejsca parkingowe są na parkingu ogólnodostępnym. Stan...
1085,495000,3,68.4,4,Poznań Rataje ul. Katowicka,0,Oferta zablokowana do 30.11.2015r. Polecam na sprzedaż przestronne gustownie wykończone mieszkanie w nowym kompleksie budynków Atanera przy ul. Katowickiej. Mieszkanie położone jest na 4 ostatnim piętrze – winda. Mieszkanie wykończone...
641,240000,3,62.9,4,Poznań Głuszyna ul. Głuszyna,0,Przestronne mieszkanie na czwartym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Głuszyna. Trzy pokoje okna wychodzące na północ południe; widok na las. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe PCV ...
1202,388620,3,61.2,2,Poznań Jeżyce ul. Botaniczna,0,Na początku 2014 r. na poznańskich Ogrodach w jednym z najbardziej malowniczych miejsc w Poznaniu rozpoczeła się budowa Osiedla Botaniczna. Największym atutem Osiedla Botaniczna jest jego lokalizacja zapewniająca zarówno bliskość terenów...
1412,175000,1,31,10,Poznań Poznań-Grunwald ul. Galileusza,0,Na sprzedaż jasna i przestronna kawalerka o powierzchni 31m2 znajdująca się na 10 piętrze w bloku z windą na osiedlu Kopernika w Poznaniu. Blok ocieplony okna nowego typu drewniane ciepłe (okna od strony południowej ). Przestrzeń na klatce...
750,220000,2,45,1,Poznań ul. Negocjator Cen Nieruchomości,0,NEGOCJATOR NIERUCHOMOŚCI Oferta negocjacji ceny wybranej nieruchomości przeznaczona jest dla KAŻDEGO kto chce jak najtaniej kupić mieszkanie lub dom. Negocjujemy ceny bezpośrednio z właścicielami mieszkań i domów a także deweloperami ...
1494,239000,2,41,1,Poznań Nowe Miasto ul. Gnieźnieńska 3,0,Poznań ul. Gnieźnieńska 3 Przytulne mieszkanie dwupokojowe o pow. 40 64 m2 zlokalizowane na wysokim parterze na kameralnym zamkniętym i monitorowanym osiedlu w doskonałej lokalizacji na poznańskich zawadach. Lokal posiada bardzo funkcjonalny...
1081,360000,3,62,3,Poznań Nowe Miasto ul. Bohaterów Ii Wojny Światowej,0,Polecam na sprzedaż trzypokojowe mieszkanie (62 2 m2) na os. Boh. II Wojny Światowej w Poznaniu. Mieszkanie znajduje się na 3 piętrze w bloku czteropiętrowym i składa się z dwóch dużych pokoi salonu połączonego z kuchnią garderoby oraz...
581,271165,2,44.8,4,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak,0,KUPUJĄCY NIE PŁACI PROWIZJI. Na sprzedaż mieszkanie 2-pokojowe na nowym osiedlu Wilczak. Mieszkanie usytuowane jest na 4 piętrze w budynku jest winda. Układ pomieszczeń: pokój dzienny z aneksem kuchennym z oknem (20 33m2) z balkonem (7 87m2) ...
278,183000,1,37,2,Poznań Grunwals ul. Raszyńska,0,Mieszkanie na Grunwaldzie 2 piętro z balkonem. Aktualnie 1 duży pokój ( pierwotnie mieszkanie 2 pokojowe ) Niskie koszty utrzymania miesięczne 250-300 PLN w tym jest czynsz ogrzewanie woda i śmieci. Mieszkanie ciepłe (cegła) ciche w...
1599,265000,3,62.7,3,Poznań Grunwald Kopernika Górczyn Łazarz Ogrody ul. Jugosłowiańska,0,ZMIANA CENY Do sprzedaży mieszkanie przy ul. Jugosłowiańskiej w dzielnicy Grunwald - Poznań. Nieruchomość znajduje się na trzecim piętrze w bloku z windą. Łączna powierzchnia lokalu to 62 7m2. Trzy niezależne pokoje jasna kuchnia z oknem ...
1105,456000,2,58,1,Poznań Winogrady,0,Polecamy na sprzedaż 2-pokojowe bezczynszowe mieszkanie w atrakcyjnej lokalizacji na Winogradach. Doskonały punkt komunikacyjny - szybki tramwaj Pestka- bardzo dobre połączenie z wszystkimi częściami miasta. Mieszkanie jest duże i słoneczne....
1439,220000,2,37,3,Poznań Grunwald ul. Bukowska,1,Polecam na sprzedaż mieszkanie dwupokojowe zlokalizowane na Grunwaldzie przy ul. Bukowskiej. Mieści się na 3 piętrze w niskim ocieplonym i odnowionym bloku z cegły. Na metraż 37 40m2 składa się: z dwóch pokoi (na podłogach panele) oddzielnej...
365,339000,2,40,1,Poznań Garbary Stare Miasto Starówka ul. Szewska,1,Oferuję na sprzedaż mieszkanie 2 pokojowe przy ul. Szewskiej w Centrum. Lokal położony jest na parterze zabytkowej kamienicy. Mieszkanie o powierzchni 40 m2 składa się z dwóch pomieszczeń (24m2 i 11m2) oraz przestronnej łazienki (5m2)....
1004,429000,5,131.1,3,Poznań Wilda Obok Green Point ul. Fabryczna,0,WILDA ULICA FABRYCZNA / PAMIĄTKOWA - DUŻE 5 - POKOJOWE MIESZKANIE o powierzchni 131 1 m2 z dwoma BALKONAMI położone na 3 piętrze kamienicy u zbiegu ulic w sąsiedztwie GREEN POINT. Pierwotnie mieszkanie składało się z 3 POKOI (32 7m2;28 6m2...
1003,200000,2,41.3,2,Poznań Rataje Nowe Miasto ul. Os. Lecha - Mdm,0,Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 41 3 m2 zlokalizowane na os. Lecha na Ratajach - blok z zegarem . Mieszkanie połozone jest na 2 pietrze w wysokim ocieplonym bloku. Rewelacyjna lokalizacja - pełna...
360,375000,2,60,1,Poznań Winogrady ul. Serbska / Naramowicka 47,0,Zapraszamy do zapoznania się z ofertą sprzedaży przestronnego mieszkania dwupokojowego znajdującego się w wysokiej klasy kompleksie ATANERA przy skrzyżowaniu ulic Naramowicka/Serbska. Budownictwo ATANERA to nowoczesne rozwiązania sprzyjające...
359,318000,3,67,10,Poznań Rataje ul. Stare Żegrze,0,ATRAKCYJNA OFERTA 318 000 ZŁ DO NEGOCJACJI !!! Sprzedam mieszkanie 3 -pokojowe 67 m2 wyremontowane i do zamieszkania. Układ niezależny - Kuchnia 8m2 po remoncie meble nowe na wymiar + pawlacz łazienka 5m2 i WC 1 5m2 - po remoncie korytarze...
1014,599000,3,93.46,3,Poznań ul. Ogrodowa,1,Rozkładowe słoneczne mieszkanie na trzecim piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Trzy pokoje okna wychodzące na północ południe wschód zachód; widok na park. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele...
134,210000,2,50,2,Poznań Ogrody Jeżyce ul. Szamotulska,0,Zapraszam do zapoznania się z ofertą sprzedaży przestronnego mieszkania położonego w pobliżu ulicy Szamotulskiej w Poznaniu. Atrakcyjne położenie budynku wśród otaczającej zieleni zapewnia ciszę i spokój a bliskość przystanków komunikacji...
116,265000,2,50,4,Poznań Wilda ul. Chłapowskiego,0,Polecam na sprzedaż atrakcyjne 2-pokojowe mieszkanie na poznańskiej Wildzie. Lokal zajmuje powierzchnię 50 mkw. i położony jest na 4. piętrze niskiego bloku z cegły zbudowanego w 1980 roku. Składa się z 2 przestronnych pokoi jasnej oddzielnej...
1404,214700,2,37,1,Poznań Nowe Miasto ul. Łęczycka,0,PROMOCJA! Dla pierwszych dwóch sprzedanych mieszkań piwnica gratis! Szanowni Państwo zapraszamy do zapoznania się z ofertą sprzedaży mieszkań w znakomitej lokalizacji! Lokale znajdują się w budynku wielorodzinnym przy ulicy Łęczyckiej w...
564,420000,3,66.81,5,Poznań Grunwald ul. Smardzewska,0,Kontakt: Katarzyna Piotrowska 607-071-477 Polecam na sprzedaż przestronne piękne trzypokojowe mieszkanie położone w kilkuletnim bloku na Grunwaldzie przy ul. Smardzewskiej. Duży salon (18 88 m2) z wyposażonym aneksem kuchennym (6 04 m2) dwie...
1536,363447,2,57.69,1,Poznań Górczyn ul. Knapowskiego,0,Knapowskiego 25 to kameralny budynek składający się z 4 kondygnacji w tym 17 mieszkań oraz jeden lokal usługowy. Na parterze znajdują się garaże z indywidualnymi wjazdami. Garaże dostępne są również na zewnątrz zaś na terenie działki 9 miejsc...
113,210000,1,40.7,2,Poznań Grunwald ul. Grochowska 46,0,Wystawiam na sprzedaż – bezpośrednio - przestronną kawalerkę o metrażu 40 7 m2 która mieści się na drugim piętrze czteropiętrowego bloku przy ulicy Grochowskiej 46/11. Lokalizacja Mieszkanie posiada okna i balkon zwrócone na wschód. Rozpościera...
3211,233000,1,31,3,Poznań Stare Miasto ul. Batorego,1,Polecam na sprzedaż kawalerkę o dobrym standardzie na osiedlu Batorego na Piątkowie. Mieszkanie zlokalizowane na trzecim piętrze nowego bloku. Teren ogrodzony możliwość parkowania przed blokiem.Do mieszkania przynależy piwnica. Mieszkania...
1655,425000,3,107.55,3,Poznań Stare Miasto ,1,KLIMATYCZNE MIESZKANIE OKOLICE RATAJCZAKA -ODNOWIONA KAMIENICA ŚCISŁE CENTRUM - MOŻLIWOŚĆ PODZIAŁU NA 2 MIESZKANIA. - BALKON - MIEJSCE POSTOJOWE NA PODWÓRZU Główne atuty nieruchomości: • prestiżowa lokalizacja Nieruchomość złożona z: • pokój...
181,190000,2,43,1,Poznań Starołęka ul. Głuszyna,0,Polecam na sprzedaż bardzo ładne dwupokojowe mieszkanie o powierzchni 43m2 zlokalizowane na I piętrze w Poznaniu przy ul. Głuszyna. Mieszkanie świeżo odmalowane drzwi wewnętrzne nowe. Na metraż 43m2 składa się z przedpokoju dwóch...
16,579000,4,112,1,Poznań Podolany,0,OFERTA BEZPOŚREDNIA KUPUJĄCY NIE PŁACI PROWIZJI Polecam na sprzedaż mieszkanie o powierzchni 111 36 mkw położone na parterze I piętrze i poddaszu będzie się składać z pokoju dziennego kuchni trzech pokoi wc łazienki pomieszczenia...
886,310000,4,64,3,Poznań ul. Wagi,0,0% PROWIZJI DLA KUPUJĄCEGO NA SPRZEDAŻ przestronne mieszkanie 4-pokojowe na osiedlu Wagi na Poznańskich Ratajach. Mieszkanie na 3 piętrze o pow. 63 8m2 oraz piwnica o pow. 7 2m2. UKŁAD: Mieszkanie składa się z trzech niezależnych pokoi + duży...
817,289000,2,47.2,1,Poznań Nowe Miasto Rataje ul. Osiedle Rzeczypospolitej,0,Wspaniałe mieszkanie z możliwością przerobienia na 3 pokoje w atrakcyjnej i spokojnej części miasta. Główne atuty nieruchomości: • doskonała komunikacja z centrum • cicha i spokojna okolica • rozkład pomieszczeń Nieruchomość złożona z: • pokój...
786,236160,2,38.4,4,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
948,345000,3,59,3,Poznań Tarnowo Podgórne ul. ,1,Słoneczne 3-pokojowe mieszkanie w kompleksie budynków z 2012 roku Wysoki standard wykończenia w pełni umeblowane i wyposażone. Dwie niezależne sypialnie (16 12) oraz salon z aneksem kuchennym (20 5m2) i wyjściem na duży balkon. Do...
400,290000,3,64,1,Poznań Grunwald Łazarz ul. Łukaszewicza,0,Oferuję Państwu ładne mieszkanie o powierzchni 64m2. Główne atuty nieruchomości: • doskonała komunikacja z centrum • rozkład pomieszczeń • bliskość szkoły przedszkola gimnazjum Nieruchomość złożona z: • pokój 18 m.kw • pokój 11 m.kw • pokój...
4337,263000,2,52,2,Poznań Jeżyce Kamienica Rewitalizowana ul. Dąbrowskiego Blisko,1,Polecam do kupna . Mieszkanie składa się z: przedpokoju salonu sypialni kuchni łazienki z wc. Pokoje niezależne. Blisko park Sołacki. W pobliżu Uniwersytet im Adama Mickiewicza Uniwersytet Medyczny im. Karola Marcinkowskiego Uniwersytet...
1514,200000,3,60,2,Poznań Komorniki ul. Spłódzielcze Os.,0,Polecam na sprzedaż mieszkanie w niskim bloku na 2 piętrze 60m2 3 niezależne pokoje kuchnia łazienka i pomieszczenie gospodarcze. Do mieszkania przynależą 2 piwnice i garaż. Blok po termomodernizacji niskie opłaty administracyjne ok....
3698,620000,3,63.73,1,Poznań ul. Tylne Chwaliszewo,1,Przytulne mieszkanie na pierwszym piętrze w apartamentowcu w Poznaniu w dzielnicy Centrum. Trzy pokoje z aneksem kuchennym okna wychodzące na wschód; widok na rzekę. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - żywica epoksydowa ...
1695,240000,2,42.62,3,Poznań Stare Miasto ul. Piaskowa,0,BT licencjonowany pośrednik gwarancją BEZPIECZNEJ TRANSAKCJI Na sprzedaż mieszkanie o pow. użytkowej 42 62 m2 zlokalizowane w zrewitalizowanej kamienicy z 1905 roku przy skrzyżowaniu ul. Garbary / Estkowskiego. Możliwość adaptacji lokalu na 2...
1339,390000,3,81.9,4,Poznań Wilda ul. Umińskiego,0,Rozkładowe przestronne mieszkanie na czwartym piętrze w kamienicy w Poznaniu w dzielnicy Wilda. Trzy pokoje okna wychodzące na wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi - panele...
935,175000,1,30,3,Poznań Rataje ul. Os. Bohaterów Ii Wojny Światowej,0,Na sprzedaż kawalerka w Poznaniu na os. Bohaterów II Wojny Światowej. Mieszkanie o powierzchni 30 m2 znajduje się na 3-piętrze w 10-piętrowym bloku z windą. Składa się z ustawnego pokoju oddzielnej kuchni (do kuchni wejście z pokoju) przedpokoju...
3795,775000,2,86,5,Poznań ul. Półwiejska Ataner,1,Polecam ofertę sprzedaży nieruchomość położonej w kompleksie apartamentów ATANERA w samym centrum Poznania w sąsiedztwie Starego Browaru przy ulicy Półwiejskiej . Lokal składa się z dwóch pokoi z czego jeden jest połączony z kuchnią w formie...
1407,285000,1,34,2,Poznań Łazarz ul. Grottgera 15/20,0,Najbardziej Prestiżowy Adres w Poznaniu!! Przedstawiamy Państwu Kamienicę przy ul. Artura Grottgera 15 w reprezentatywnej dzielnicy Łazarz która znajduję się w strefie historycznej Maxa Johowa znanej jako Johow-Gelande - w samym centrum...
939,210000,2,38,2,Poznań Łazarz Wilda ul. Łukaszewicza,1,POLECAM NA SPRZEDAŻ dwupokojowe mieszkanie przy ul. Łukaszewicza. Mieszkanie o powierzchni 38 m2 dwa pokoje 2 piętro pełna własność. Budynek po remoncie kapitalnym dachu w następnym roku remont elewacji. Wymienione piony wod-kan. Mieszkanie...
